"datetime","Mean_All","Median_All","roi_temp_mean","TA_1_3_1","TA_1_4_1","VPD_1_3_1","PPFD_IN","P_1_1_1","P_2_1_1","mean_swc_average","USTAR","GPP","ET","tdiff_median_MOS_16m","tdiff_roi_DAF_16m","diff_median_MOS_8m","tdiff_roi_DAF_8m","Year","Month","Week","doy","Hour","Date_only","mean_ustar","sd_ustar","exceeds_1sd","exceeds_2sd"
"2022-05-01 07:00:00",9.940311,9.82717,9.97869002304322,10.32,9.93,12.47524626,369.2,0,0,7.03333333333333,0.7678517,3.432298629,1.0063373122449e-05,-0.49283,-0.341309976956781,-0.102829999999999,0.0486900230432195,2022,5,18,121,"NULL",2022-05-01,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-01 08:00:00",12.464151,12.3443,12.4884078549543,11.22,10.75,13.24276881,837,0,0,7.02222222222222,0.6053851,6.747044225,2.56664688081633e-05,1.1243,1.2684078549543,1.5943,1.7384078549543,2022,5,18,121,"NULL",2022-05-01,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-01 09:00:00",13.817698,13.6717,13.5823838798714,11.83,12.1,13.79350653,1169,0,0,7.02222222222222,0.7733837,10.43622862,3.2240023122449e-05,1.8417,1.7523838798714,1.5717,1.4823838798714,2022,5,18,121,"NULL",2022-05-01,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-01 10:00:00",13.9568815,13.5437,13.2623008406979,11.48,11.85,13.47511768,1632,0,0,7.02222222222222,0.7945182,8.06739166,4.08298735510204e-05,2.0637,1.7823008406979,1.6937,1.4123008406979,2022,5,18,121,"NULL",2022-05-01,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-01 11:00:00",14.974577,14.365,14.2308267402699,11.6,12.02,13.58354958,1888,0,0,7.01111111111111,1.149242,8.528212851,3.0669443555102e-05,2.765,2.6308267402699,2.345,2.2108267402699,2022,5,18,121,"NULL",2022-05-01,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 10:00:00",14.62747,14.2118,13.7995560127624,12.48,12.02,14.39224441,1627,0,0,6.91111111111111,0.2277908,14.02877394,3.29090527510204e-05,1.7318,1.3195560127624,2.1918,1.7795560127624,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 11:00:00",15.402827,14.4895,13.8940284621813,12.78,13.08,14.68101443,1882,0,0,6.9,0.2373028,14.37604497,4.38641224897959e-05,1.7095,1.1140284621813,1.4095,0.8140284621813,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 12:00:00",14.639984,13.5968,13.0948505938062,11.98,13.23,13.93195509,2012,0,0,6.9,0.7556815,12.00405911,6.21605075102041e-05,1.6168,1.1148505938062,0.3668,-0.135149406193801,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 13:00:00",15.743532,14.5331,14.4298432680864,13.42,14.88,15.3139871,2030,0,0,6.92222222222222,0.5857133,15.30939714,5.74898621632653e-05,1.1131,1.0098432680864,-0.346900000000002,-0.450156731913602,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 14:00:00",16.200386,14.9835,14.526486288015,14.56,16.1,16.49054851,1906,0,0,6.92222222222222,0.5507345,15.00683223,5.9596647877551e-05,0.423499999999999,-0.033513711985,-1.1165,-1.573513711985,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 15:00:00",16.728237,15.7856,15.5310502544884,13.83,14.79,15.72187,1696,0,0,6.92222222222222,0.677169,11.95600307,4.22833074285714e-05,1.9556,1.7010502544884,0.995600000000001,0.741050254488401,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 16:00:00",15.642306,15.057,14.8634861436783,14.66,15.05,16.58835442,1331,0,0,6.92222222222222,0.7640049,10.52817286,4.0635372555102e-05,0.397,0.203486143678299,0.00699999999999967,-0.186513856321701,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-02 18:00:00",13.545555,13.479,13.5204507356106,13.98,14.18,15.87721804,466.5,0,0,6.92222222222222,1.029526,6.995665518,3.02038762040816e-05,-0.501000000000001,-0.4595492643894,-0.701000000000001,-0.659549264389399,2022,5,18,122,"NULL",2022-05-02,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-03 10:00:00",12.731331,12.3433,11.8910062444608,10.1,10.29,12.29135771,1334,0,0,6.78888888888889,0.8919211,16.35642765,6.02697235102041e-05,2.2433,1.7910062444608,2.0533,1.6010062444608,2022,5,18,123,"NULL",2022-05-03,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-03 11:00:00",15.149974,14.5834,14.2578070902231,11.14,11.6,13.17198363,1737,0,0,6.8,0.7209084,19.40792395,6.26094946938775e-05,3.4434,3.1178070902231,2.9834,2.6578070902231,2022,5,18,123,"NULL",2022-05-03,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-03 13:00:00",14.959575,14.3599,14.2626656225469,11.81,12.19,13.77513771,1318,0,0,6.81111111111111,1.138924,15.24370455,6.01383564081633e-06,2.5499,2.4526656225469,2.1699,2.0726656225469,2022,5,18,123,"NULL",2022-05-03,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-03 17:00:00",14.120352,13.9931,13.9489966372085,12.8,12.78,14.70044405,685.9,0,0,6.8,1.122572,8.014331621,2.05757196244898e-05,1.1931,1.1489966372085,1.2131,1.1689966372085,2022,5,18,123,"NULL",2022-05-03,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 10:00:00",8.7693615,8.31202,7.73052784279963,12.03,11.01,13.9783732,1636,0,0,6.68888888888889,0.5999295,14.11530904,0.000105858131673469,-3.71798,-4.29947215720037,-2.69798,-3.27947215720037,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 11:00:00",15.502291,14.7274,14.3162098452812,12.79,12.69,14.69072644,1891,0,0,6.68888888888889,0.567788,14.42934839,0.000106359132326531,1.9374,1.5262098452812,2.0374,1.6262098452812,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 12:00:00",17.624268,16.6955,15.9404893671976,14.05,14.32,15.95017015,2023,0,0,6.66666666666667,0.5602143,17.21872249,0.000153853152489796,2.6455,1.8904893671976,2.3755,1.6204893671976,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 13:00:00",17.177092,16.1311,15.8003610189663,13.62,14.76,15.50660758,2038,0,0,6.68888888888889,0.5339593,15.99226959,7.4841923877551e-05,2.5111,2.1803610189663,1.3711,1.0403610189663,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 14:00:00",18.32445,17.2814,16.8749328555873,15.03,16.3,16.99259222,1920,0,0,6.7,0.2106082,16.15729735,6.69532176326531e-05,2.2514,1.8449328555873,0.981400000000001,0.574932855587299,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 15:00:00",15.542531,14.6826,14.2922171836621,13.17,14.34,15.06395732,1716,0,0,6.7,0.3061734,11.53646787,7.85641550204082e-05,1.5126,1.1222171836621,0.342600000000001,-0.0477828163379002,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 16:00:00",14.569246,14.0435,13.8959995163455,12.67,13.11,14.57455113,1345,0,0,6.72222222222222,0.4784159,9.757027704,2.83621147755102e-05,1.3735,1.2259995163455,0.9335,0.7859995163455,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 17:00:00",13.432104,13.15,12.9738172368388,12.18,12.26,14.11843793,957,0,0,6.71111111111111,0.556564,8.95328089,3.49128522693878e-05,0.970000000000001,0.7938172368388,0.890000000000001,0.7138172368388,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-04 18:00:00",13.015554,12.9678,12.9959924944924,11.64,11.93,13.61986228,494.1,0,0,6.7,0.5879374,6.300973368,2.52918220734694e-05,1.3278,1.3559924944924,1.0378,1.0659924944924,2022,5,18,124,"NULL",2022-05-04,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 11:00:00",18.209223,17.3917,16.9388121673293,14.62,14.38,16.55515862,1893,0,0,6.6,0.4036187,10.24543932,6.96987340816326e-05,2.7717,2.3188121673293,3.0117,2.5588121673293,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 12:00:00",18.748936,17.6586,17.2966081081765,16.03,16.25,18.11833047,2026,0,0,6.58888888888889,0.2237125,14.43624741,8.25252326530612e-05,1.6286,1.2666081081765,1.4086,1.0466081081765,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 13:00:00",18.714546,17.5138,16.841434638272,15.93,16.7,18.00186043,2041,0,0,6.6,0.2602688,14.09468175,8.05337256734694e-05,1.5838,0.911434638271999,0.813800000000001,0.141434638271999,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 14:00:00",18.146145,16.9637,16.845816943101,16.75,17.54,18.96644,1913,0,0,6.6,0.3421164,14.73001634,0.000101795571469388,0.213699999999999,0.0958169431009992,-0.5763,-0.694183056899,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 15:00:00",18.588726,17.6943,17.236519105619,16.3,16.85,18.43607984,1710,0,0,6.61111111111111,0.3628776,18.60348144,8.49879625306123e-05,1.3943,0.936519105618999,0.844299999999997,0.386519105618998,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 16:00:00",16.636583,15.9889,15.7166578840749,16.87,16.67,19.11284178,1340,0,0,6.62222222222222,0.5621508,13.46696401,6.58240329795918e-05,-0.881100000000002,-1.1533421159251,-0.681100000000002,-0.953342115925102,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 17:00:00",17.562016,17.2964,17.361452037173,16.82,16.18,19.05172209,958,0,0,6.62222222222222,0.5882621,11.32854306,7.37554833877551e-05,0.476399999999998,0.541452037172999,1.1164,1.181452037173,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-05 18:00:00",14.614464,14.5256,14.502337801018,14.71,15.21,16.65248718,495.2,0,0,6.61111111111111,0.5797756,4.840065275,1.76204472244898e-05,-0.1844,-0.207662198982002,-0.6844,-0.707662198982002,2022,5,18,125,"NULL",2022-05-05,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 06:00:00",7.4017043,7.50353,7.57802775670406,12.02,11.75,13.9690788,30.4,0,0,6.51111111111111,0.3480106,0.5733043605,-1.40077150244898e-08,-4.51647,-4.44197224329594,-4.24647,-4.17197224329594,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 07:00:00",12.541717,12.3493,12.5516109847813,12.34,11.86,14.26918816,395.7,0,0,6.5,0.4318303,1.789560345,6.30622935102041e-06,0.00929999999999964,0.2116109847813,0.4893,0.691610984781301,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 08:00:00",15.259341,15.221,15.3143392443848,12.97,12.64,14.8665028,873,0,0,6.48888888888889,0.4454458,3.437167454,1.64495180040816e-05,2.251,2.3443392443848,2.581,2.6743392443848,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 09:00:00",18.127708,18.0381,17.7928366387278,14.66,14.57,16.59835442,1216,0,0,6.5,0.3465672,8.542687653,4.70024210204082e-05,3.3781,3.1328366387278,3.4681,3.2228366387278,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 10:00:00",19.312641,18.799,18.2307588539161,15.45,15.67,17.461823,1661,0,0,6.5,0.3636335,10.42501668,5.68578471836735e-05,3.349,2.7807588539161,3.129,2.5607588539161,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 11:00:00",20.689144,19.775,19.0463809703477,17.22,17.44,19.54547314,1903,0,0,6.5,0.4464012,9.201767365,8.17150334285714e-05,2.555,1.8263809703477,2.335,1.6063809703477,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 12:00:00",21.87736,20.8125,20.4820186219645,17.84,18.37,20.32277351,2033,0,0,6.51111111111111,0.5034403,12.34825422,6.41016613877551e-05,2.9725,2.6420186219645,2.4425,2.1120186219645,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 13:00:00",19.866436,18.5867,17.7593001645945,17.88,19.28,20.37450026,2048,0,0,6.51111111111111,0.3766372,12.53782453,8.14807126530612e-05,0.706700000000001,-0.1206998354055,-0.693300000000001,-1.5206998354055,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 14:00:00",20.284832,19.0977,18.5264499101061,17.94,19.17,20.45230487,1927,0,0,6.51111111111111,0.4303464,12.9157751,6.74346621632653e-05,1.1577,0.586449910106097,-0.072300000000002,-0.643550089893903,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 15:00:00",20.47053,19.4899,19.0729841685447,18.71,19.8,21.46395571,1724,0,0,6.54444444444444,0.6586465,9.075059591,6.50174605306123e-05,0.779899999999998,0.362984168544699,-0.310100000000002,-0.727015831455301,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 16:00:00",19.009502,18.3175,17.861383431668,18.26,18.75,20.87163819,1358,0,0,6.54444444444444,0.6197544,7.576570206,4.97339205714286e-05,0.0574999999999974,-0.398616568332002,-0.432500000000001,-0.888616568332001,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 17:00:00",18.41233,18.0912,17.8033274163733,17.89,18.09,20.38744981,969,0,0,6.54444444444444,0.7162287,7.997916312,3.98919487387755e-05,0.2012,-0.0866725836267008,0.00120000000000076,-0.2866725836267,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-06 18:00:00",17.109707,17.0438,16.9544675748905,16.78,17.11,19.00294874,503.4,0,0,6.54444444444444,0.6546239,4.816411267,1.70516140571429e-05,0.2638,0.1744675748905,-0.0661999999999985,-0.155532425109499,2022,5,18,126,"NULL",2022-05-06,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-07 08:00:00",13.196184,13.0744,13.1111684940873,13.33,13.11,15.22356287,873,0,0,6.44444444444444,0.96009,3.516232184,2.91203256734694e-05,-0.255599999999999,-0.2188315059127,-0.0355999999999987,0.00116849408730069,2022,5,19,127,"NULL",2022-05-07,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-07 09:00:00",16.91814,16.7459,16.7336585095338,14.31,14.38,16.22369763,1194,0,0,6.43333333333333,0.7107808,7.731925569,3.71928577959184e-05,2.4359,2.4236585095338,2.3659,2.3536585095338,2022,5,19,127,"NULL",2022-05-07,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-07 10:00:00",17.935688,17.4588,17.2007073307842,14.49,14.75,16.41544772,1657,0,0,6.42222222222222,0.9171455,7.952860169,2.7193516355102e-05,2.9688,2.7107073307842,2.7088,2.4507073307842,2022,5,19,127,"NULL",2022-05-07,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-07 11:00:00",19.496077,18.6783,18.3877615355397,15.07,15.62,17.03680286,1907,0,0,6.41111111111111,1.095231,9.210970354,6.06375810612245e-05,3.6083,3.3177615355397,3.0583,2.7677615355397,2022,5,19,127,"NULL",2022-05-07,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-07 12:00:00",19.568253,18.7467,18.2777557038313,16.13,16.88,18.23545545,2039,0,0,6.42222222222222,1.023759,11.20048072,4.53482797142857e-05,2.6167,2.1477557038313,1.8667,1.3977557038313,2022,5,19,127,"NULL",2022-05-07,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-07 13:00:00",20.70539,19.8164,19.6005635993011,16.22,16.98,18.34143048,2051,0,0,6.43333333333333,1.047176,12.90725036,4.57283584081633e-05,3.5964,3.3805635993011,2.8364,2.6205635993011,2022,5,19,127,"NULL",2022-05-07,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-07 16:00:00",17.259657,16.9789,16.8587375883113,17.74,17.89,20.19395552,1042,0,0,6.45555555555556,1.143306,9.929696557,2.0855171555102e-05,-0.761099999999999,-0.881262411688699,-0.911100000000001,-1.0312624116887,2022,5,19,127,"NULL",2022-05-07,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-09 11:00:00",14.290155,13.5393,12.9516766655694,10.94,11.49,13.00646279,1918,0,0,6.25555555555556,0.8051019,14.90046645,6.71412951020408e-05,2.5993,2.0116766655694,2.0493,1.4616766655694,2022,5,19,129,"NULL",2022-05-09,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-09 12:00:00",15.522963,14.5778,14.1653295738269,11.56,12.26,13.54732135,2049,0,0,6.25555555555556,0.9921377,15.56694858,4.28375244081633e-05,3.0178,2.6053295738269,2.3178,1.9053295738269,2022,5,19,129,"NULL",2022-05-09,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-09 17:00:00",15.774328,15.6116,15.5379671114938,13.73,13.71,15.61904168,982,0,0,6.27777777777778,1.082413,8.651526583,1.15631218489796e-05,1.8816,1.8079671114938,1.9016,1.8279671114938,2022,5,19,129,"NULL",2022-05-09,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-10 13:00:00",16.553732,15.7046,15.3469327188473,13.16,13.86,15.05403058,2066,0,0,6.17777777777778,0.8125861,10.08396611,3.75238372326531e-05,2.5446,2.1869327188473,1.8446,1.4869327188473,2022,5,19,130,"NULL",2022-05-10,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-10 15:00:00",17.155151,16.5005,16.2148581119749,14.43,15.02,16.35131288,1738,0,0,6.18888888888889,0.9657483,8.434918343,2.29625647102041e-05,2.0705,1.7848581119749,1.4805,1.1948581119749,2022,5,19,130,"NULL",2022-05-10,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-10 16:00:00",17.352282,16.9318,16.8037332202274,14.84,15.12,16.78395258,1371,0,0,6.18888888888889,1.106829,8.842417205,3.16643765795918e-05,2.0918,1.9637332202274,1.8118,1.6837332202274,2022,5,19,130,"NULL",2022-05-10,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-10 17:00:00",16.760311,16.5583,16.5381304601048,14.92,14.84,16.87152746,988,0,0,6.18888888888889,0.9561477,8.115265619,2.72946048122449e-05,1.6383,1.6181304601048,1.7183,1.6981304601048,2022,5,19,130,"NULL",2022-05-10,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-10 18:00:00",16.02154,15.953,15.9597365450356,14.4,14.53,16.31932738,525.7,0,0,6.18888888888889,0.9916585,6.742555397,2.11287437714286e-05,1.553,1.5597365450356,1.423,1.4297365450356,2022,5,19,130,"NULL",2022-05-10,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-12 11:00:00",18.00939,17.1685,16.6101378111468,15.82,15.43,17.87449611,1916,0,0,6.01111111111111,0.3780609,11.71448804,8.62525658367347e-05,1.3485,0.790137811146799,1.7385,1.1801378111468,2022,5,19,132,"NULL",2022-05-12,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-12 12:00:00",19.730192,18.865,18.4458411055684,14.59,15.67,16.50282606,2025,0,0,6.06666666666667,0.5985265,16.59803544,9.84252867346939e-05,4.275,3.8558411055684,3.195,2.7758411055684,2022,5,19,132,"NULL",2022-05-12,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-13 12:00:00",20.160154,19.0259,18.4871276544023,17.3,18.11,19.64554707,2037,0,0,6,0.723768,10.56746677,0.000101160289020408,1.7259,1.1871276544023,0.915900000000001,0.377127654402301,2022,5,19,133,"NULL",2022-05-13,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-13 13:00:00",20.09293,18.7619,18.0724933959636,17.67,18.78,20.10420561,2055,0,0,6,0.5062812,14.59491146,7.3629512244898e-05,1.0919,0.402493395963599,-0.0181000000000004,-0.7075066040364,2022,5,19,133,"NULL",2022-05-13,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-13 14:00:00",20.522135,19.3368,18.889861674812,17.91,19,20.41337036,1941,0,0,6,0.5393367,10.61896866,6.30849413061225e-05,1.4268,0.979861674812,0.3368,-0.110138325188,2022,5,19,133,"NULL",2022-05-13,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-13 15:00:00",21.670126,20.6447,20.4029220784483,19.17,19.59,22.08521024,1746,0,0,6,0.6472337,12.75484181,0.000107312048285714,1.4747,1.2329220784483,1.0547,0.812922078448299,2022,5,19,133,"NULL",2022-05-13,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-13 16:00:00",21.126581,20.5181,20.1066825833734,19.08,18.94,21.96045096,1386,0,0,6.02222222222222,0.4375188,3.754279519,5.75866766938775e-05,1.4381,1.0266825833734,1.5781,1.1666825833734,2022,5,19,133,"NULL",2022-05-13,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-13 17:00:00",19.064373,18.7668,18.6908448633866,18.36,17.74,20.99420243,1010,0,0,6.03333333333333,0.683777,6.207201686,0.000107644009714286,0.4068,0.330844863386602,1.0268,0.950844863386603,2022,5,19,133,"NULL",2022-05-13,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-13 18:00:00",17.626997,17.543,17.7728114760325,17.1,16.85,19.39619321,553.5,0,0,6.04444444444444,0.1484852,3.764022186,2.11351838081633e-05,0.442999999999998,0.6728114760325,0.692999999999998,0.9228114760325,2022,5,19,133,"NULL",2022-05-13,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 08:00:00",18.102602,18.2223,18.1049075156365,17.15,15.58,19.45827228,861,0,0,5.94444444444444,0.5509384,6.539779764,3.89719035632653e-05,1.0723,0.954907515636503,2.6423,2.5249075156365,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 09:00:00",19.085817,18.9766,18.9963076067965,18.25,17.47,20.85842184,1192,0,0,5.94444444444444,0.6575276,11.0663421,0.000118082503673469,0.726600000000001,0.746307606796499,1.5066,1.5263076067965,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 10:00:00",20.999659,20.3617,20.1385457775189,19.39,18.39,22.39277051,1640,0,0,5.94444444444444,0.5933484,11.05149047,0.000148127776612245,0.971699999999998,0.748545777518899,1.9717,1.7485457775189,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 11:00:00",22.950388,21.9258,21.374831781925,19.77,19.86,22.93277288,1883,0,0,5.94444444444444,0.6189931,9.687985617,8.19961653877551e-05,2.1558,1.604831781925,2.0658,1.514831781925,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 12:00:00",24.453924,23.4127,22.7726063584108,20.77,21.42,24.38818544,2044,0,0,5.94444444444444,0.5816523,9.007823901,0.000105336618489796,2.6427,2.0026063584108,1.9927,1.3526063584108,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 13:00:00",23.912838,22.6858,21.9400517712897,21.23,22.11,25.08408091,2065,0,0,5.94444444444444,0.6495328,8.92410152,9.13813042857143e-05,1.4558,0.710051771289699,0.575800000000001,-0.1699482287103,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 14:00:00",24.781612,23.7234,23.4156205920336,22.38,23.01,26.90684985,1903,0,0,5.96666666666667,0.5139326,11.23500549,7.9065729877551e-05,1.3434,1.0356205920336,0.7134,0.4056205920336,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 15:00:00",25.096931,24.1163,23.5124342077942,22.94,23.14,27.83589567,1755,0,0,5.96666666666667,0.4431149,8.856131187,7.64398922040816e-05,1.1763,0.572434207794199,0.976299999999998,0.3724342077942,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 16:00:00",23.76147,23.1162,22.9353956217872,23.52,23.64,28.82827074,1398,0,0,5.98888888888889,0.7540796,1.358475388,0.0001000748,-0.4038,-0.584604378212799,-0.523800000000001,-0.7046043782128,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 17:00:00",23.163094,22.8474,22.6925201058469,22.38,21.55,26.90684985,1026,0,0,5.98888888888889,0.5133502,3.963082535,7.33988477959184e-05,0.467400000000001,0.3125201058469,1.2974,1.1425201058469,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-14 18:00:00",20.968067,20.8905,20.9389949988605,20.98,20.18,24.70827606,566.8,0,0,5.97777777777778,0.4077502,5.129125972,3.82391524367347e-05,-0.089500000000001,-0.0410050011394993,0.7105,0.758994998860501,2022,5,20,134,"NULL",2022-05-14,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-15 08:00:00",19.094671,19.0911,19.2930100453268,18.87,18.43,21.68172229,864,0,0,5.9,0.340537,3.896103666,1.97886167755102e-05,0.2211,0.423010045326798,0.661100000000001,0.863010045326799,2022,5,20,135,"NULL",2022-05-15,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-15 09:00:00",21.356943,21.1525,20.8760822693778,19.32,19.42,22.29450971,1191,0,0,5.91111111111111,0.5091644,5.310490323,2.88250390489796e-05,1.8325,1.5560822693778,1.7325,1.4560822693778,2022,5,20,135,"NULL",2022-05-15,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-15 10:00:00",23.48301,22.9342,22.1746452254944,20.8,21.09,24.43369133,1633,0,0,5.91111111111111,0.4439724,7.178905971,4.08458712653061e-05,2.1342,1.3746452254944,1.8442,1.0846452254944,2022,5,20,135,"NULL",2022-05-15,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-15 11:00:00",23.604145,22.6364,22.0946655491125,20.48,21.09,23.95207015,1908,0,0,5.88888888888889,0.6579845,9.358022467,5.62722789795918e-05,2.1564,1.6146655491125,1.5464,1.0046655491125,2022,5,20,135,"NULL",2022-05-15,0.818178278428351,0.33519752022519,FALSE,FALSE
"2022-05-15 12:00:00",24.077356,22.8952,22.3997659593325,20.13,21.22,23.44474377,2044,0,0,5.88888888888889,0.6911274,9.0551997,4.50916772653061e-05,2.7652,2.2697659593325,1.6752,1.1797659593325,2022,5,20,135,"NULL",2022-05-15,0.818178278428351,0.33519752022519,FALSE,FALSE
