21.938,0,0.0095677,0.12808
21.958,0,0,0.11025
21.979,0,0,0.08974
22,0.21397,0.068386,0.1278
22.021,0.22019,0.043688,0.1151
22.042,0.2372,0.094633,0.14913
22.062,0.28177,0.088972,0.14467
22.083,0.15206,0.069373,0.13332
22.104,0.11282,0.08252,0.14675
22.125,0.095246,0.11729,0.14027
22.146,0.076055,0.098231,0.090408
22.167,0.065421,0.078177,0.092685
22.188,0.053484,0.089028,0.074412
22.208,0.05602,0.084322,0.065774
22.229,0.052066,0.050842,0.037155
22.25,0.039432,0.0080201,0.0098146
22.271,0.041666,0.012716,0.0059001
22.292,0.02834,0.053648,0
22.312,0.019753,0.026364,0
22.333,0.0014674,0.015977,0
22.354,0.005684,0.0017512,0
22.375,0.013378,0.017533,0
22.396,0,0.0041149,0
22.417,0.016188,0.013604,0
22.438,0,0.012752,0
22.458,0.016188,0.022796,0
22.479,0.010679,0.033917,0
22.5,0.010679,0.025735,0
22.521,0.010679,0.035392,0
22.542,0.010679,0.035392,0
22.562,0.010679,0.048103,0
22.583,0.010679,0.057261,0
22.604,0.010679,0.053591,0.01701
22.625,0.013378,0.059999,0.014057
22.646,0.0081067,0.040896,0.01701
22.667,0.010679,0.035002,0.029783
22.688,0.01798,0.043912,0.066645
22.708,0.023172,0.029302,0.047461
22.729,0.054687,0.043912,0.066645
22.75,0.046606,0.036302,0.058808
22.771,0.058459,0.046966,0.078775
22.792,0.072378,0.048947,0.070639
22.812,0.089048,0.077205,0.099913
22.833,0.10317,0.087187,0.099913
22.854,0.10888,0.074717,0.082913
22.875,0.13524,0.080497,0.10867
22.896,0.16889,0.095812,0.13126
22.917,0.19639,0.12166,0.15001
22.938,0.23523,0.13778,0.17425
22.958,0.23174,0.12703,0.1792
22.979,0.24145,0.096487,0.16933
23,0.14952,0.1014,0.082146
23.021,0.16128,0.080179,0.092221
23.042,0.18381,0.074922,0.089837
23.062,0.17468,0.035063,0.075992
23.083,0.16767,0.030214,0.054484
23.104,0.16687,0.030214,0.074024
23.125,0.13683,0.013292,0.059416
23.146,0.016728,0.0091081,0.04883
23.167,0.0049658,0.027072,0.04909
23.188,0.093634,0.039711,0.059188
23.208,0.10582,0.060098,0.0755
23.229,0.1162,0.0809,0.080517
23.25,0.10869,0.081853,0.088773
23.271,0.10859,0.043477,0.075094
23.292,0.1113,0.035642,0.082972
23.312,0.11828,0.027122,0.091957
23.333,0.13858,0.036606,0.11662
23.354,0.15442,0.076067,0.12893
23.375,0.18086,0.20799,0.15151
23.396,0.2147,0.23695,0.15184
23.417,0.18589,0.11122,0.13731
23.438,0.073843,0.017078,0.093741
23.458,0.061996,0.0030844,0.098489
23.479,0.039742,0.012468,0.10604
23.5,0.081329,0.055276,0.13479
23.521,0.083561,0.091178,0.11783
23.542,0.097959,0.098216,0.18422
23.562,0.11625,0.074661,0.22279
23.583,0.11638,0.076965,0.2109
23.604,0.10309,0.090104,0.20322
23.625,0.11016,0.10642,0.2324
23.646,0.12779,0.13096,0.27467
23.667,0.11183,0.16717,0.30141
23.688,0.18832,0.23883,0.36997
23.708,0.21994,0.27121,0.44909
23.729,0.26647,0.33808,0.50573
23.75,0.33521,0.41669,0.57747
23.771,0.37321,0.57733,0.67146
23.792,0.41071,0.68076,0.74913
23.812,0.41057,0.82131,0.83752
23.833,0.39475,0.95938,0.94085
23.854,0.39336,1.1786,1.0518
23.875,0.41302,1.4368,1.2011
23.896,0.43453,1.6568,1.3643
23.917,0.45675,1.8372,1.5222
23.938,0.47835,1.9805,1.6633
23.958,0.5242,2.0662,1.8394
23.979,0.56796,2.1649,1.9705
24,0.011643,0.055159,0
24.021,0.025023,0.04938,0.10814
24.042,0.039646,0.071109,0.27257
24.062,0.080555,0.091289,0.473
24.083,0.13193,0.11668,0.6693
24.104,0.19242,0.13066,0.86426
24.125,0.30622,0.1467,1.0602
24.146,0.53659,0.1575,1.2079
24.167,0.9431,0.19141,1.3676
24.188,1.3245,0.19407,1.497
24.208,1.4182,0.25185,1.6421
24.229,1.568,0.35703,1.8302
24.25,1.6708,0.39123,1.9686
24.271,1.8918,0.39858,2.0894
24.292,1.9211,0.35391,2.1411
24.312,1.9577,0.31022,2.191
24.333,1.9788,0.28248,2.2145
24.354,1.981,0.28011,2.1815
24.375,1.9163,0.30132,2.1684
24.396,1.8566,0.29179,2.0777
24.417,1.7271,0.26569,2.0218
24.438,1.8715,0.23885,1.9443
24.458,1.8958,0.19268,1.8428
24.479,1.8018,0.14801,1.6713
24.5,1.8234,0.16793,1.578
24.521,1.5969,0.11916,1.3366
24.542,1.4384,0.078541,0.98837
24.562,1.5223,0.039058,0.84436
24.583,1.438,0.092874,0.83402
24.604,1.4026,0.14281,0.77955
24.625,1.3106,0.13086,0.61051
24.646,1.2451,0.068148,0.51139
24.667,1.1841,0.058084,0.51943
24.688,1.1457,0.082074,0.46378
24.708,1.1199,0.071577,0.39413
24.729,1.1533,0.21044,0.38513
24.75,1.156,0.24485,0.3648
24.771,1.1483,0.13086,0.33345
24.792,1.1975,0.10396,0.32888
24.812,1.2218,0.15091,0.32032
24.833,1.2478,0.14685,0.30343
24.854,1.2849,0.096538,0.29146
24.875,1.3234,0.11532,0.30072
24.896,1.3386,0.1115,0.29398
24.917,1.3563,0.13086,0.29477
24.938,1.3741,0.1115,0.29263
24.958,1.4032,0.1115,0.29364
24.979,1.417,0.13086,0.29585
25,0.047234,0.046035,0.092501
25.021,0.062511,0.034066,0.094197
25.042,0.11267,0.011791,0.080705
25.062,0.14716,0.06072,0.098464
25.083,0.16994,0.08251,0.098378
25.104,0.23949,0.13515,0.11878
25.125,0.30888,0.15935,0.13784
25.146,0.37072,0.20641,0.1512
25.167,0.44924,0.29826,0.19342
25.188,0.53436,0.41975,0.20111
25.208,0.61964,0.1508,0.15096
25.229,0.72913,0.117,0.12969
25.25,0.80174,0.066182,0.10657
25.271,0.88593,0.061007,0.12028
25.292,0.93454,0.071828,0.1193
25.312,0.95858,0.046172,0.11142
25.333,0.96807,0.0051101,0.11021
25.354,0.95746,0.1259,0.11165
25.375,0.9469,0.18253,0.12005
25.396,0.82366,0.10088,0.10704
25.417,0.47561,0.073174,0.091427
25.438,0.37904,0.046228,0.077874
25.458,0.2748,0.039923,0.064816
25.479,0.15513,0.027926,0.052297
25.5,0.069914,0.016897,0.036552
25.521,0,0,0.0093768
25.542,0,0,0
25.562,0,0,0
25.583,0,0,0
25.604,0,0,0
25.625,0,0,0
25.646,0,0,0
25.667,0,0,0
25.688,0,0,0
25.708,0,0,0
25.729,0,0,0
25.75,0,0,0
25.771,0,0.005011,0
25.792,0,0.011791,0
25.812,0,0.019018,0
25.833,0,0.028009,0
25.854,0,0.040645,0
25.875,0,0.035712,0
25.896,0,0.012295,0
25.917,0,0.0012939,0
25.938,0,0,0
25.958,0,0,0
25.979,0,0,0
26,0.0034138,0.0093277,0.019279
26.021,0.010169,0.0099252,0.020347
26.042,0.015826,0.0098766,0.014075
26.062,0.025261,0.0041719,0.013831
26.083,0.047964,0.020821,0.018793
26.104,0.064605,0.063662,0.023719
26.125,0.061855,0.066108,0.026334
26.146,0.070743,0.083462,0.035518
26.167,0.077669,0.12372,0.044857
26.188,0.079122,0.10571,0.051054
26.208,0.0899,0.14312,0.066445
26.229,0.084871,0.083786,0.075876
26.25,0.12541,0.13235,0.10298
26.271,0.13586,0.17008,0.12504
26.292,0.14169,0.24786,0.14415
26.312,0.14129,0.30399,0.16924
26.333,0.13566,0.43315,0.20541
26.354,0.12485,0.33955,0.17599
26.375,0.11865,0.35505,0.20478
26.396,0.11811,0.2178,0.22248
26.417,0.067856,0.13888,0.24324
26.438,0.1224,0.10952,0.26941
26.458,0.21141,0.094125,0.28255
26.479,0.1691,0.072156,0.29305
26.5,0.12544,0.058217,0.25227
26.521,0.050236,0.089607,0.2471
26.542,0.034884,0.076514,0.042706
26.562,0.073523,0.069383,0.076654
26.583,0.039495,0.060928,0.16186
26.604,0.023539,0.055572,0.15685
26.625,0.049089,0.050143,0.10707
26.646,0.02634,0.038878,0.066029
26.667,0.012211,0.038878,0.10707
26.688,0.0042918,0.023729,0.090584
26.708,0.0061744,0.013904,0.060112
26.729,0.023962,0.035758,0.046266
26.75,0.023709,0.057273,0.043286
26.771,0.016666,0.076596,0.032868
26.792,0.016666,0.074574,0.0015036
26.812,0.016666,0.08518,0.010944
26.833,0.010096,0.071506,0.0035327
26.854,0.0070774,0.072585,0.0015036
26.875,0.0070774,0.075276,0.0015036
26.896,0.0042918,0.064859,0.0035327
26.917,0.0018264,0.096244,0.0058247
26.938,0.0042918,0.08363,0.0095257
26.958,0.0070774,0.11199,0.017291
26.979,0.010096,0.14726,0.026334
27,0.027015,0.028822,0.054096
27.021,0.036834,0.022899,0.041225
27.042,0.043455,0.023349,0.04204
27.062,0.04062,0.017404,0.036405
27.083,0.040384,0.024865,0.037991
27.104,0.043345,0.018694,0.04512
27.125,0.040316,0.037443,0.061413
27.146,0.026013,0.09719,0.048411
27.167,0.028751,0.1943,0.046405
27.188,0.034749,0.17775,0.039999
27.208,0.028208,0.078759,0.035088
27.229,0.025484,0.049739,0.028209
27.25,0.031913,0.047358,0.032739
27.271,0.045652,0.067799,0.042794
27.292,0.030266,0.024824,0.033066
27.312,0.036735,0.021944,0.028733
27.333,0.026753,0.018286,0.027226
27.354,0.03215,0.010305,0.023891
27.375,0.010556,0.0072241,0.014462
27.396,0,0,0.0037258
27.417,0,0.0043807,0.0061433
27.438,0,0,0
27.458,0,0,0
27.479,0,0,0
27.5,0,0,0
27.521,0,0,0
27.542,0,0,0
27.562,0,0,0
27.583,0,0,0
27.604,0,0,0
27.625,0,0,0
27.646,0,0,0
27.667,0,0,0
27.688,0,0,0
27.708,0,0.0089189,0
27.729,0,0.0012261,0
27.75,0,0.021829,0
27.771,0.021841,0.057925,0
27.792,0.013223,0.048327,0
27.812,0,0.050292,0
27.833,0,0.050873,0
27.854,0.0034077,0.017068,0
27.875,0.010556,0.010866,0
27.896,0.0080131,0.0079608,0
27.917,0.024888,0,0
27.938,0.037794,0,0
27.958,0.028011,0,0
27.979,0.034468,0.0030297,0
28,0.12237,0.080187,0.068095
28.021,0.1029,0.066825,0.060239
28.042,0.082949,0.07382,0.051867
28.062,0.055637,0.05358,0.035672
28.083,0.040788,0.047155,0.017113
28.104,0.030009,0.097139,0.023317
28.125,0.04111,0.097694,0.038429
28.146,0.0703,0.13206,0.051588
28.167,0.060586,0.10791,0.049729
28.188,0.042025,0.10437,0.032719
28.208,0.039609,0.088019,0.01542
28.229,0.0241,0.092191,0.0071275
28.25,0.0209,0.075072,0.003905
28.271,0.020974,0.04639,0.0035198
28.292,0.015141,0.049591,0.0049216
28.312,0.012474,0.060485,0.0029
28.333,0,0.062857,0
28.354,0,0.078269,0
28.375,0,0.066626,0
28.396,0,0.030235,0
28.417,0,0.026061,0
28.438,0.0080849,0.16083,0
28.458,0.01065,0.090093,0
28.479,0.016144,0.066431,0
28.5,0,0.037718,0
28.521,0,0.040672,0
28.542,0,0.02105,0
28.562,0,0,0
28.583,0,0,0
28.604,0,0,0
28.625,0,0,0
28.646,0,0,0
28.667,0,0,0
28.688,0,0,0
28.708,0,0,0
28.729,0,0,0
28.75,0,0.0067819,0
28.771,0,0.015969,0
28.792,0,0.022343,0
28.812,0,0.031398,0
28.833,0,0.034153,0
28.854,0,0.028196,0
28.875,0,0.038178,0
28.896,0,0.043409,0
28.917,0,0.045971,0
28.938,0.0056687,0.054547,0
28.958,0.01065,0.091269,0.0055281
28.979,0.0056687,0.12295,0.019591
29,0.018419,0.058685,0.06374
29.021,0.009863,0.032284,0.049536
29.042,0.010982,0.045886,0.041091
29.062,0.010924,0.040549,0.028824
29.083,0.012784,0.02836,0.024872
29.104,0.0089872,0.021148,0.031744
29.125,0.0051622,0.021177,0.022063
29.146,0.0080921,0.044689,0.024343
29.167,0.008897,0.012707,0.016766
29.188,0.010667,0.030526,0.028499
29.208,0.011583,0.013786,0.032303
29.229,0.0069317,0.012946,0.02056
29.25,0.0092544,0.050922,0.06187
29.271,0.022413,0.068665,0.087115
29.292,0.047073,0.091038,0.095136
29.312,0.065,0.1419,0.12617
29.333,0.046384,0.16279,0.13168
29.354,0.023335,0.10778,0.11761
29.375,0.0056738,0.11643,0.13801
29.396,0.016159,0.079394,0.13329
29.417,0.013354,0.026511,0.074344
29.438,0.01066,0.0068136,0.053539
29.458,0.0056738,0.018561,0.031559
29.479,0.0014647,0,0.016055
29.5,0.01066,0.011241,0.0077653
29.521,0.013354,0.0028982,0
29.542,0,0.018561,0
29.562,0,0.029279,0
29.583,0,0.021148,0
29.604,0,0.046934,0
29.625,0,0.043877,0
29.646,0.0014647,0.066109,0
29.667,0,0.043877,0
29.688,0,0.066109,0
29.708,0,0.079613,0
29.729,0.016159,0.10577,0.0095463
29.75,0.031515,0.14643,0.030995
29.771,0.04507,0.1801,0.06978
29.792,0.059533,0.18476,0.092859
29.812,0.059533,0.19647,0.11425
29.833,0.052197,0.22415,0.14547
29.854,0.070902,0.26375,0.18383
29.875,0.059533,0.23978,0.18479
29.896,0.063276,0.20057,0.19289
29.917,0.03817,0.13876,0.16935
29.938,0.03817,0.19346,0.217
29.958,0.030794,0.10526,0.18429
29.979,0.054774,0.20529,0.26111
30,0.010766,0.0078917,0.0014189
30.021,0.011453,0.011718,0.0092208
30.042,0.023669,0.034279,0.038373
30.062,0.033802,0.029538,0.059561
30.083,0.060143,0.063156,0.093801
30.104,0.058068,0.037641,0.081957
30.125,0.050953,0.053028,0.093499
30.146,0.078495,0.073779,0.13128
30.167,0.060174,0.03911,0.11077
30.188,0.066491,0.06573,0.13155
30.208,0.045766,0.043158,0.11978
30.229,0.040264,0.032062,0.11902
30.25,0.027161,0.0089588,0.10754
30.271,0.051635,0.029809,0.13023
30.292,0.040927,0.032093,0.14531
30.312,0.042923,0.036778,0.14604
30.333,0.038726,0.040366,0.15193
30.354,0.022192,0.013567,0.11378
30.375,0,0,0.084723
30.396,0,0,0.059237
30.417,0,0,0.043376
30.438,0,0,0.038298
30.458,0,0,0.030956
30.479,0,0,0.01746
30.5,0,0,0.013479
30.521,0.0014793,0,0.0025887
30.542,0.0014793,0,0
30.562,0.0034754,0,0
30.583,0.0014793,0,0
30.604,0,0,0
30.625,0,0,0
30.646,0,0,0
30.667,0,0,0
30.688,0,0,0
30.708,0,0,0
30.729,0,0,0
30.75,0,0,0
30.771,0,0,0.0060852
30.792,0,0,0.01799
30.812,0,0,0.04386
30.833,0,0,0.064248
30.854,0,0,0.077658
30.875,0.0047593,0,0.083478
30.896,0.005311,0,0.10355
30.917,0.007605,0,0.10693
30.938,0.010001,0,0.11301
30.958,0.010001,0,0.12225
30.979,0.015641,0,0.11976
31,0.020657,0.061806,0.0279
31.021,0.014772,0.04753,0.020778
31.042,0.017447,0.029761,0.027003
31.062,0.015782,0.051783,0.019289
31.083,0.015104,0.039043,0.022137
31.104,0.015222,0.040299,0.016042
31.125,0.015819,0.060762,0.014046
31.146,0.023752,0.058246,0.014367
31.167,0.024094,0.080011,0.016823
31.188,0.03104,0.068751,0.011614
31.208,0.037008,0.070744,0.014988
31.229,0.049066,0.046335,0.018193
31.25,0.050409,0.042188,0.027777
31.271,0.053354,0.014686,0.022669
31.292,0.051167,0.024384,0.031534
31.312,0.040934,0.016024,0.035037
31.333,0.0056428,0.016601,0.026536
31.354,0.0014543,0.0012454,0
31.375,0,0,0
31.396,0.0056334,0,0
31.417,0,0,0
31.438,0,0,0
31.458,0,0,0
31.479,0,0,0
31.5,0,0,0
31.521,0.0014543,0,0
31.542,0,0,0
31.562,0.0056334,0,0
31.583,0,0,0
31.604,0,0,0
31.625,0,0,0
31.646,0,0,0
31.667,0,0,0
31.688,0,0,0
31.708,0,0,0
31.729,0,0,0
31.75,0,0,0
31.771,0,0,0
31.792,0,0,0
31.812,0,0,0.0014202
31.833,0,0,0.0014202
31.854,0,0,0.0014202
31.875,0,0.0012454,0
31.896,0,0,0
31.917,0,0.012968,0
31.938,0,0.020698,0.0031804
31.958,0,0.019968,0.0074779
31.979,0,0.046539,0.0088981
32,0.0095096,0.07517,0.0047996
32.021,0.016334,0.060715,0.009259
32.042,0.0311,0.10576,0.034129
32.062,0.040521,0.073632,0.038873
32.083,0.030301,0.099771,0.035444
32.104,0.035081,0.082626,0.032486
32.125,0.041178,0.070239,0.035019
32.146,0.032852,0.060364,0.031686
32.167,0.036065,0.049266,0.021369
32.188,0.041856,0.056473,0.020481
32.208,0.042831,0.069681,0.019002
32.229,0.052022,0.10049,0.02491
32.25,0.056371,0.1232,0.02491
32.271,0.056897,0.1125,0.025941
32.292,0.059663,0.21952,0.031548
32.312,0.059663,0.13989,0.031232
32.333,0.02865,0.10783,0.017618
32.354,0,0.0738,0.0052611
32.375,0,0.086616,0.0013583
32.396,0,0.028573,0
32.417,0.018859,0.01487,0
32.438,0.024866,0.008061,0
32.458,0.018859,0,0
32.479,0.0014492,0,0
32.5,0,0,0
32.521,0,0,0
32.542,0,0,0
32.562,0.0014492,0,0
32.583,0,0,0
32.604,0,0,0
32.625,0,0,0
32.646,0.0056134,0,0
32.667,0.0014492,0,0
32.688,0.0014492,0,0
32.708,0.008006,0,0
32.729,0.0034047,0,0
32.75,0.0056134,0.0088383,0
32.771,0.0056134,0.011643,0.0014189
32.792,0.0034047,0.024099,0.0033336
32.812,0.0034047,0.014587,0.012935
32.833,0.008006,0.020826,0.012935
32.854,0.0034047,0.030912,0.0078386
32.875,0.0034047,0.03444,0.0078386
32.896,0.0034047,0.041717,0.025359
32.917,0.010952,0.049266,0.029262
32.938,0.01309,0.049266,0.034484
32.958,0.01309,0.049266,0.047415
32.979,0.023252,0.049266,0.032167
33,0.0153,0.016969,0.0054317
33.021,0.0094954,0.0041629,0.003354
33.042,0.011209,0.013096,0.003354
33.062,0.0088211,0.0087791,0.003354
33.083,0.0096307,0.0089328,0.003354
33.104,0.0089295,0.010426,0.0055299
33.125,0.0089295,0.019011,0.0068928
33.146,0.018181,0.013096,0.010374
33.167,0.014375,0.014955,0.0090111
33.188,0.018181,0.014284,0.011373
33.208,0.021528,0.019008,0.011373
33.229,0.023237,0.022203,0.0091971
33.25,0.03241,0.027886,0.015807
33.271,0.047272,0.027723,0.00792
33.292,0.047328,0.02864,0.0157
33.312,0.051027,0.024489,0.0052789
33.333,0.01371,0.017679,0.0075285
33.354,0.0058247,0.012736,0
33.375,0.0058247,0.060531,0.0078867
33.396,0,0.026223,0
33.417,0,0.023541,0
33.438,0,0.031752,0.0055299
33.458,0.0014466,0,0
33.479,0,0,0
33.5,0,0,0
33.521,0.0014466,0,0
33.542,0.0056035,0,0
33.562,0.0056035,0,0
33.583,0.0056035,0,0
33.604,0.0079918,0.0012205,0
33.625,0.0079918,0.0012205,0
33.646,0.0056035,0.00674,0
33.667,0.0033986,0.00674,0
33.688,0.0033986,0.0047264,0
33.708,0.0033986,0.0012205,0
33.729,0.0056035,0,0
33.75,0.013188,0.00674,0
33.771,0.013188,0,0
33.792,0.015958,0.0047264,0
33.812,0.021783,0,0
33.833,0.021783,0,0
33.854,0.021783,0,0
33.875,0.021783,0,0
33.896,0.018826,0.049297,0
33.917,0.015958,0.078839,0
33.938,0.015958,0.12871,0
33.958,0.015958,0.14438,0
33.979,0.015958,0.1355,0
34,0.010625,0.076296,0.018275
34.021,0.0071081,0.099235,0.019558
34.042,0.0064117,0.06319,0.01057
34.062,0.0087906,0.070753,0.011144
34.083,0.011314,0.084107,0.014798
34.104,0.0049022,0.13047,0.015648
34.125,0.011011,0.055187,0.0093274
34.146,0.0050778,0.0037509,0.0013194
34.167,0.0065571,0.10971,0.02039
34.188,0.0051304,0.10722,0.025346
34.208,0.013518,0.087809,0.036507
34.229,0.014584,0.11728,0.045228
34.25,0.013801,0.11825,0.044403
34.271,0.0045911,0.077399,0.025741
34.292,0.0066426,0.12637,0.026502
34.312,0.0034229,0.15197,0.035571
34.333,0.0034229,0.1315,0.022314
34.354,0.0014569,0.063961,0.011013
34.375,0.0014569,0.086041,0.011013
34.396,0.0034229,0.11959,0.0084321
34.417,0,0.041867,0
34.438,0,0.0059898,0
34.458,0,0.0067714,0
34.479,0,0,0
34.5,0.0014569,0,0
34.521,0,0,0
34.542,0,0.0012261,0
34.562,0,0.021017,0
34.583,0,0.029097,0
34.604,0,0.034756,0
34.625,0,0.026346,0
34.646,0,0.037659,0
34.667,0,0.034756,0
34.688,0,0.023652,0
34.708,0,0.0067714,0
34.729,0,0,0
34.75,0,0,0
34.771,0,0,0
34.792,0,0,0
34.812,0,0,0
34.833,0,0,0
34.854,0,0,0
34.875,0,0,0
34.896,0,0,0
34.917,0,0,0
34.938,0,0,0
34.958,0,0,0
34.979,0,0,0
35,0.0034017,0.05702,0.016306
35.021,0.0034017,0.012127,0.001403
35.042,0.0047596,0.014733,0.0023606
35.062,0.011079,0.032295,0.0069113
35.083,0.013469,0.034301,0.0091396
35.104,0.014295,0.059378,0.01876
35.125,0.017467,0.068808,0.033057
35.146,0.0089202,0.090196,0.035214
35.167,0.019284,0.13947,0.050607
35.188,0.017684,0.092174,0.041544
35.208,0.012349,0.10891,0.050502
35.229,0.0081886,0.14562,0.048043
35.25,0.0088993,0.12738,0.055229
35.271,0.01121,0.12512,0.057557
35.292,0.013821,0.15882,0.060096
35.312,0.016046,0.15913,0.062588
35.333,0.0051412,0.12044,0.053525
35.354,0,0.06817,0.0449
35.375,0,0.013158,0.011661
35.396,0,0,0.0010584
35.417,0,0,0
35.438,0.0014479,0,0
35.458,0,0,0
35.479,0,0,0
35.5,0,0,0
35.521,0,0.010876,0
35.542,0,0.060751,0
35.562,0,0.067145,0
35.583,0,0.057606,0
35.604,0,0.057606,0
35.625,0,0.042438,0
35.646,0,0.028322,0
35.667,0,0.028322,0
35.688,0,0.025645,0
35.708,0,0.025645,0
35.729,0,0.015521,0
35.75,0,0.0086826,0
35.771,0,0,0
35.792,0,0,0
35.812,0,0.010934,0
35.833,0,0.0087289,0
35.854,0,0.0087289,0
35.875,0,0.010934,0
35.896,0,0.023146,0
35.917,0,0.0689,0
35.938,0,0.087229,0.001403
35.958,0,0.086083,0.005501
35.979,0,0.06486,0.0076959
36,0.0014314,0.013308,0.013332
36.021,0.0035884,0.0094119,0.027762
36.042,0.011509,0.064702,0.041268
36.062,0.018928,0.062413,0.056487
36.083,0.018491,0.061752,0.059905
36.104,0.029722,0.019839,0.05478
36.125,0.034869,0.037481,0.055262
36.146,0.042282,0.010469,0.061881
36.167,0.051595,0.01152,0.077978
36.188,0.070588,0.037047,0.091964
36.208,0.078391,0.072593,0.10209
36.229,0.086507,0.040196,0.11455
36.25,0.098264,0.047042,0.13229
36.271,0.09415,0.027169,0.10666
36.292,0.098057,0.027169,0.1099
36.312,0.10696,0.046246,0.12457
36.333,0.061955,0.022416,0.11581
36.354,0.049666,0.0095889,0.11052
36.375,0.029587,0,0.08509
36.396,0,0,0.061652
36.417,0.0014314,0,0.051279
36.438,0.0055445,0.016132,0.040309
36.458,0.0055445,0.094891,0.05314
36.479,0.0033629,0.17587,0.037255
36.5,0.0014314,0.34602,0.033218
36.521,0.0014314,0.53857,0.01163
36.542,0.0014314,0.73662,0.036191
36.562,0,0.75876,0.045407
36.583,0,0.74482,0.055029
36.604,0.024694,0.85101,0.077739
36.625,0.079476,0.72594,0.087064
